iso3,country,region,area,fuel,year,fuel_tons1,fuel_tons2,fuel_tons3,,Includes corrections of previous error in charcoal demand,
MWI,Malawi,ssa,Urban,fuelwood,2000,971465.5089,971465.5089,971465.5089,,fuel_tons1,"residential only - pulls directly from ""BAU_fuel_cons"""
MWI,Malawi,ssa,Urban,fuelwood,2001,988557.7852,988557.7852,988557.7852,,fuel_tons2,adds non-residential demand to fuel_tons1
MWI,Malawi,ssa,Urban,fuelwood,2002,1005042.486,1005042.486,1005042.486,,fuel_tons3,adjusted to test impact of changing wood:charc eff to 4
MWI,Malawi,ssa,Urban,fuelwood,2003,1020825.529,1020825.529,1020825.529,,,
MWI,Malawi,ssa,Urban,fuelwood,2004,1035851.713,1035851.713,1035851.713,,,
MWI,Malawi,ssa,Urban,fuelwood,2005,1062034.068,1062034.068,1062034.068,,,
MWI,Malawi,ssa,Urban,fuelwood,2006,1087619.682,1087619.682,1087619.682,,,
MWI,Malawi,ssa,Urban,fuelwood,2007,1112456.628,1112456.628,1112456.628,,,
MWI,Malawi,ssa,Urban,fuelwood,2008,1136454.034,1136454.034,1136454.034,,,
MWI,Malawi,ssa,Urban,fuelwood,2009,1159335.281,1159335.281,1159335.281,,,
MWI,Malawi,ssa,Urban,fuelwood,2010,1181067.353,1383673.666,1383673.666,,,
MWI,Malawi,ssa,Urban,fuelwood,2011,1201469.715,1410043.642,1410043.642,,,
MWI,Malawi,ssa,Urban,fuelwood,2012,1220421.083,1434951.218,1434951.218,,,
MWI,Malawi,ssa,Urban,fuelwood,2013,1237853.096,1458329.771,1458329.771,,,
MWI,Malawi,ssa,Urban,fuelwood,2014,1253712.597,1480131.835,1480131.835,,,
MWI,Malawi,ssa,Urban,fuelwood,2015,1267902.95,1500260.084,1500260.084,,,
MWI,Malawi,ssa,Urban,fuelwood,2016,1280263.162,1518542.242,1518542.242,,,
MWI,Malawi,ssa,Urban,fuelwood,2017,1290580.255,1534745.063,1534745.063,,,
MWI,Malawi,ssa,Urban,fuelwood,2018,1298634.16,1548627.174,1548627.174,,,
MWI,Malawi,ssa,Urban,fuelwood,2019,1304182.148,1559920.392,1559920.392,,,
MWI,Malawi,ssa,Urban,fuelwood,2020,1306980.446,1568355.291,1568355.291,,,
MWI,Malawi,ssa,Urban,fuelwood,2021,1306800.864,1573681.2,1573681.2,,,
MWI,Malawi,ssa,Urban,fuelwood,2022,1303410.984,1575642.611,1575642.611,,,
MWI,Malawi,ssa,Urban,fuelwood,2023,1296551.249,1573951.328,1573951.328,,,
MWI,Malawi,ssa,Urban,fuelwood,2024,1285953.728,1568308.659,1568308.659,,,
MWI,Malawi,ssa,Urban,fuelwood,2025,1288894.571,1577801.887,1577801.887,,,
MWI,Malawi,ssa,Urban,fuelwood,2026,1289049.157,1584390.782,1584390.782,,,
MWI,Malawi,ssa,Urban,fuelwood,2027,1286223.346,1587858.435,1587858.435,,,
MWI,Malawi,ssa,Urban,fuelwood,2028,1280209.446,1587970.691,1587970.691,,,
MWI,Malawi,ssa,Urban,fuelwood,2029,1270796.745,1584488.746,1584488.746,,,
MWI,Malawi,ssa,Urban,fuelwood,2030,1257783.172,1577183.436,1577183.436,,,
MWI,Malawi,ssa,Urban,fuelwood,2031,1240974.914,1565834.78,1565834.78,,,
MWI,Malawi,ssa,Urban,fuelwood,2032,1220186.253,1550231.789,1550231.789,,,
MWI,Malawi,ssa,Urban,fuelwood,2033,1195225.741,1530154.781,1530154.781,,,
MWI,Malawi,ssa,Urban,fuelwood,2034,1165884.603,1505359.667,1505359.667,,,
MWI,Malawi,ssa,Urban,fuelwood,2035,1132342.664,1476105.364,1476105.364,,,
MWI,Malawi,ssa,Urban,fuelwood,2036,1094361.848,1442117.291,1442117.291,,,
MWI,Malawi,ssa,Urban,fuelwood,2037,1051767.007,1403201.279,1403201.279,,,
MWI,Malawi,ssa,Urban,fuelwood,2038,1004390.488,1359173.098,1359173.098,,,
MWI,Malawi,ssa,Urban,fuelwood,2039,952065.2013,1309849.659,1309849.659,,,
MWI,Malawi,ssa,Urban,fuelwood,2040,894620.0224,1255042.837,1255042.837,,,
MWI,Malawi,ssa,Urban,fuelwood,2041,831877.7866,1194556.259,1194556.259,,,
MWI,Malawi,ssa,Urban,fuelwood,2042,763660.329,1128191.773,1128191.773,,,
MWI,Malawi,ssa,Urban,fuelwood,2043,689792.3787,1055754.926,1055754.926,,,
MWI,Malawi,ssa,Urban,fuelwood,2044,610099.4071,977051.9318,977051.9318,,,
MWI,Malawi,ssa,Urban,fuelwood,2045,524407.354,891889.0586,891889.0586,,,
MWI,Malawi,ssa,Urban,fuelwood,2046,432543.3,800073.2873,800073.2873,,,
MWI,Malawi,ssa,Urban,fuelwood,2047,334336.1611,701412.8595,701412.8595,,,
MWI,Malawi,ssa,Urban,fuelwood,2048,229618.3767,595719.7351,595719.7351,,,
MWI,Malawi,ssa,Urban,fuelwood,2049,118226.0025,482809.1026,482809.1026,,,
MWI,Malawi,ssa,Urban,fuelwood,2050,0,362501.3851,362501.3851,,,
MWI,Malawi,ssa,Urban,charcoal,2000,1925854.838,1925854.838,1222764.976,,,
MWI,Malawi,ssa,Urban,charcoal,2001,2067310.493,2067310.493,1312578.091,,,
MWI,Malawi,ssa,Urban,charcoal,2002,2216432.708,2216432.708,1407258.863,,,
MWI,Malawi,ssa,Urban,charcoal,2003,2373453.324,2373453.324,1506954.491,,,
MWI,Malawi,ssa,Urban,charcoal,2004,2538697.876,2538697.876,1611871.668,,,
MWI,Malawi,ssa,Urban,charcoal,2005,2743426.794,2743426.794,1741858.282,,,
MWI,Malawi,ssa,Urban,charcoal,2006,2961163.499,2961163.499,1880103.809,,,
MWI,Malawi,ssa,Urban,charcoal,2007,3192414.675,3192414.675,2026929.952,,,
MWI,Malawi,ssa,Urban,charcoal,2008,3437883.779,3437883.779,2182783.352,,,
MWI,Malawi,ssa,Urban,charcoal,2009,3697735.826,3697735.826,2347768.778,,,
MWI,Malawi,ssa,Urban,charcoal,2010,3972887.841,4390041.065,2787327.66,,,
MWI,Malawi,ssa,Urban,charcoal,2011,4263835.833,4711538.596,2991453.077,,,
MWI,Malawi,ssa,Urban,charcoal,2012,4571300.396,5051286.938,3207166.31,,,
MWI,Malawi,ssa,Urban,charcoal,2013,4896264.299,5410372.051,3435156.857,,,
MWI,Malawi,ssa,Urban,charcoal,2014,5239883.087,5790070.811,3676235.436,,,
MWI,Malawi,ssa,Urban,charcoal,2015,5603263.204,6191605.841,3931178.312,,,
MWI,Malawi,ssa,Urban,charcoal,2016,5987334.539,6616004.666,4200637.883,,,
MWI,Malawi,ssa,Urban,charcoal,2017,6392846.179,7064095.028,4485139.7,,,
MWI,Malawi,ssa,Urban,charcoal,2018,6820539.671,7536696.337,4785204.023,,,
MWI,Malawi,ssa,Urban,charcoal,2019,7271056.867,8034517.838,5101281.167,,,
MWI,Malawi,ssa,Urban,charcoal,2020,7745033.977,8558262.544,5433817.488,,,
MWI,Malawi,ssa,Urban,charcoal,2021,8243204.565,9108741.044,5783327.647,,,
MWI,Malawi,ssa,Urban,charcoal,2022,8766298.646,9686760.004,6150323.812,,,
MWI,Malawi,ssa,Urban,charcoal,2023,9314874.477,10292936.3,6535197.649,,,
MWI,Malawi,ssa,Urban,charcoal,2024,9889400.194,10927787.21,6938277.597,,,
MWI,Malawi,ssa,Urban,charcoal,2025,10396834.87,11488502.53,7294287.322,,,
MWI,Malawi,ssa,Urban,charcoal,2026,10923365.02,12070318.35,7663694.191,,,
MWI,Malawi,ssa,Urban,charcoal,2027,11469127.53,12673385.93,8046594.238,,,
MWI,Malawi,ssa,Urban,charcoal,2028,12034096.29,13297676.4,8442969.145,,,
MWI,Malawi,ssa,Urban,charcoal,2029,12618142.45,13943047.41,8852728.515,,,
MWI,Malawi,ssa,Urban,charcoal,2030,13221130.01,14609348.66,9275776.926,,,
MWI,Malawi,ssa,Urban,charcoal,2031,13842913.56,15296419.49,9712012.372,,,
MWI,Malawi,ssa,Urban,charcoal,2032,14483337.68,16004088.14,10161325.8,,,
MWI,Malawi,ssa,Urban,charcoal,2033,15142062.9,16731979.5,10623479.05,,,
MWI,Malawi,ssa,Urban,charcoal,2034,15818347.78,17479274.3,11097951.94,,,
MWI,Malawi,ssa,Urban,charcoal,2035,16516826.08,18251092.82,11587995.44,,,
MWI,Malawi,ssa,Urban,charcoal,2036,17236961.27,19046842.21,12093233.15,,,
MWI,Malawi,ssa,Urban,charcoal,2037,17979001.9,19866797.1,12613839.43,,,
MWI,Malawi,ssa,Urban,charcoal,2038,18743319.27,20711367.8,13150074.79,,,
MWI,Malawi,ssa,Urban,charcoal,2039,19530326.69,21581010.99,13702229.2,,,
MWI,Malawi,ssa,Urban,charcoal,2040,20340396.62,22476138.26,14270563.97,,,
MWI,Malawi,ssa,Urban,charcoal,2041,21173782.97,23397030.18,14855257.26,,,
MWI,Malawi,ssa,Urban,charcoal,2042,22030685.97,24343908,15456449.52,,,
MWI,Malawi,ssa,Urban,charcoal,2043,22911341.97,25317032.88,16074306.59,,,
MWI,Malawi,ssa,Urban,charcoal,2044,23815973.6,26316650.83,16708984.65,,,
MWI,Malawi,ssa,Urban,charcoal,2045,24744764.52,27342964.8,17360612.57,,,
MWI,Malawi,ssa,Urban,charcoal,2046,25697851.54,28396125.95,18029286.32,,,
MWI,Malawi,ssa,Urban,charcoal,2047,26675305.29,29476212.35,18715055.46,,,
MWI,Malawi,ssa,Urban,charcoal,2048,27677176.06,30583279.55,19417955.27,,,
MWI,Malawi,ssa,Urban,charcoal,2049,28703444.91,31717306.62,20137972.46,,,
MWI,Malawi,ssa,Urban,charcoal,2050,29754069.19,32878246.45,20875077.11,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2000,0,0,0,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2001,0,0,0,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2002,0,0,0,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2003,0,0,0,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2004,0,0,0,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2005,0,0,0,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2006,0,0,0,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2007,0,0,0,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2008,0,0,0,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2009,0,0,0,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2010,0,0,0,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2011,0,0,0,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2012,0,0,0,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2013,0,0,0,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2014,2172.275792,2172.275792,2172.275792,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2015,7172.535811,7172.535811,7172.535811,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2016,12633.37061,12633.37061,12633.37061,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2017,18581.23461,18581.23461,18581.23461,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2018,25042.93163,25042.93163,25042.93163,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2019,32045.14456,32045.14456,32045.14456,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2020,39614.53348,39614.53348,39614.53348,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2021,47778.31286,47778.31286,47778.31286,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2022,56563.92087,56563.92087,56563.92087,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2023,65997.79422,65997.79422,65997.79422,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2024,76105.45318,76105.45318,76105.45318,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2025,86339.02004,86339.02004,86339.02004,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2026,97248.49736,97248.49736,97248.49736,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2027,108856.214,108856.214,108856.214,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2028,121182.4772,121182.4772,121182.4772,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2029,134245.7659,134245.7659,134245.7659,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2030,148063.543,148063.543,148063.543,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2031,162652.2474,162652.2474,162652.2474,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2032,178027.2973,178027.2973,178027.2973,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2033,194200.8675,194200.8675,194200.8675,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2034,211178.532,211178.532,211178.532,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2035,229038.3846,229038.3846,229038.3846,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2036,247793.1925,247793.1925,247793.1925,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2037,267465.695,267465.695,267465.695,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2038,288080.4256,288080.4256,288080.4256,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2039,309662.7337,309662.7337,309662.7337,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2040,332237.5258,332237.5258,332237.5258,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2041,355827.855,355827.855,355827.855,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2042,380455.7607,380455.7607,380455.7607,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2043,406143.7413,406143.7413,406143.7413,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2044,432913.9365,432913.9365,432913.9365,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2045,460787.6299,460787.6299,460787.6299,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2046,489785.0187,489785.0187,489785.0187,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2047,519924.7426,519924.7426,519924.7426,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2048,551224.6656,551224.6656,551224.6656,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2049,583700.852,583700.852,583700.852,,,
MWI,Malawi,ssa,Urban,Imp_fuelwood,2050,617368.3824,617368.3824,617368.3824,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2000,0,0,0,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2001,0,0,0,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2002,0,0,0,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2003,0,0,0,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2004,0,0,0,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2005,0,0,0,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2006,0,0,0,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2007,0,0,0,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2008,0,0,0,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2009,0,0,0,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2010,0,0,0,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2011,0,0,0,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2012,0,0,0,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2013,0,0,0,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2014,241.3639769,241.3639769,241.3639769,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2015,796.9484234,796.9484234,796.9484234,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2016,1403.707846,1403.707846,1403.707846,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2017,2064.581624,2064.581624,2064.581624,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2018,2782.547959,2782.547959,2782.547959,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2019,3560.571618,3560.571618,3560.571618,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2020,4401.614831,4401.614831,4401.614831,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2021,5308.701429,5308.701429,5308.701429,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2022,6284.880097,6284.880097,6284.880097,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2023,7333.088247,7333.088247,7333.088247,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2024,8456.161464,8456.161464,8456.161464,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2025,9593.224449,9593.224449,9593.224449,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2026,10805.3886,10805.3886,10805.3886,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2027,12095.13488,12095.13488,12095.13488,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2028,13464.71969,13464.71969,13464.71969,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2029,14916.19621,14916.19621,14916.19621,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2030,16451.50478,16451.50478,16451.50478,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2031,18072.47193,18072.47193,18072.47193,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2032,19780.81081,19780.81081,19780.81081,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2033,21577.87417,21577.87417,21577.87417,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2034,23464.28133,23464.28133,23464.28133,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2035,25448.7094,25448.7094,25448.7094,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2036,27532.57695,27532.57695,27532.57695,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2037,29718.41055,29718.41055,29718.41055,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2038,32008.93618,32008.93618,32008.93618,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2039,34406.97041,34406.97041,34406.97041,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2040,36915.28065,36915.28065,36915.28065,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2041,39536.42833,39536.42833,39536.42833,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2042,42272.8623,42272.8623,42272.8623,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2043,45127.08237,45127.08237,45127.08237,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2044,48101.54851,48101.54851,48101.54851,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2045,51198.62555,51198.62555,51198.62555,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2046,54420.55763,54420.55763,54420.55763,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2047,57769.41585,57769.41585,57769.41585,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2048,61247.18507,61247.18507,61247.18507,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2049,64855.65023,64855.65023,64855.65023,,,
MWI,Malawi,ssa,Urban,Imp_charcoal,2050,68596.48693,68596.48693,68596.48693,,,
MWI,Malawi,ssa,Urban,gas,2001,0,0,0,,,
MWI,Malawi,ssa,Urban,gas,2002,0,0,0,,,
MWI,Malawi,ssa,Urban,gas,2003,0,0,0,,,
MWI,Malawi,ssa,Urban,gas,2004,0,0,0,,,
MWI,Malawi,ssa,Urban,gas,2005,0,0,0,,,
MWI,Malawi,ssa,Urban,gas,2006,0,0,0,,,
MWI,Malawi,ssa,Urban,gas,2007,0,0,0,,,
MWI,Malawi,ssa,Urban,gas,2008,0,0,0,,,
MWI,Malawi,ssa,Urban,gas,2009,0,0,0,,,
MWI,Malawi,ssa,Urban,gas,2010,0,0,0,,,
MWI,Malawi,ssa,Urban,gas,2011,0,0,0,,,
MWI,Malawi,ssa,Urban,gas,2012,112.4864495,112.4864495,112.4864495,,,
MWI,Malawi,ssa,Urban,gas,2013,261.9257943,261.9257943,261.9257943,,,
MWI,Malawi,ssa,Urban,gas,2014,425.1939462,425.1939462,425.1939462,,,
MWI,Malawi,ssa,Urban,gas,2015,603.1179849,603.1179849,603.1179849,,,
MWI,Malawi,ssa,Urban,gas,2016,796.5557754,796.5557754,796.5557754,,,
MWI,Malawi,ssa,Urban,gas,2017,1006.368316,1006.368316,1006.368316,,,
MWI,Malawi,ssa,Urban,gas,2018,1233.426783,1233.426783,1233.426783,,,
MWI,Malawi,ssa,Urban,gas,2019,1478.591827,1478.591827,1478.591827,,,
MWI,Malawi,ssa,Urban,gas,2020,1742.723015,1742.723015,1742.723015,,,
MWI,Malawi,ssa,Urban,gas,2021,2026.703546,2026.703546,2026.703546,,,
MWI,Malawi,ssa,Urban,gas,2022,2331.423223,2331.423223,2331.423223,,,
MWI,Malawi,ssa,Urban,gas,2023,2657.729439,2657.729439,2657.729439,,,
MWI,Malawi,ssa,Urban,gas,2024,3006.435367,3006.435367,3006.435367,,,
MWI,Malawi,ssa,Urban,gas,2025,3013.310774,3013.310774,3013.310774,,,
MWI,Malawi,ssa,Urban,gas,2026,3013.672181,3013.672181,3013.672181,,,
MWI,Malawi,ssa,Urban,gas,2027,3007.065709,3007.065709,3007.065709,,,
MWI,Malawi,ssa,Urban,gas,2028,2993.005793,2993.005793,2993.005793,,,
MWI,Malawi,ssa,Urban,gas,2029,2970.99981,2970.99981,2970.99981,,,
MWI,Malawi,ssa,Urban,gas,2030,2940.575334,2940.575334,2940.575334,,,
MWI,Malawi,ssa,Urban,gas,2031,2901.279254,2901.279254,2901.279254,,,
MWI,Malawi,ssa,Urban,gas,2032,2852.677377,2852.677377,2852.677377,,,
MWI,Malawi,ssa,Urban,gas,2033,2794.322114,2794.322114,2794.322114,,,
MWI,Malawi,ssa,Urban,gas,2034,2725.725373,2725.725373,2725.725373,,,
MWI,Malawi,ssa,Urban,gas,2035,2647.307565,2647.307565,2647.307565,,,
MWI,Malawi,ssa,Urban,gas,2036,2558.512094,2558.512094,2558.512094,,,
MWI,Malawi,ssa,Urban,gas,2037,2458.929477,2458.929477,2458.929477,,,
MWI,Malawi,ssa,Urban,gas,2038,2348.167762,2348.167762,2348.167762,,,
MWI,Malawi,ssa,Urban,gas,2039,2225.836305,2225.836305,2225.836305,,,
MWI,Malawi,ssa,Urban,gas,2040,2091.535036,2091.535036,2091.535036,,,
MWI,Malawi,ssa,Urban,gas,2041,1944.84976,1944.84976,1944.84976,,,
MWI,Malawi,ssa,Urban,gas,2042,1785.363946,1785.363946,1785.363946,,,
MWI,Malawi,ssa,Urban,gas,2043,1612.667827,1612.667827,1612.667827,,,
MWI,Malawi,ssa,Urban,gas,2044,1426.353371,1426.353371,1426.353371,,,
MWI,Malawi,ssa,Urban,gas,2045,1226.013644,1226.013644,1226.013644,,,
MWI,Malawi,ssa,Urban,gas,2046,1011.244376,1011.244376,1011.244376,,,
MWI,Malawi,ssa,Urban,gas,2047,781.6455894,781.6455894,781.6455894,,,
MWI,Malawi,ssa,Urban,gas,2048,536.8255434,536.8255434,536.8255434,,,
MWI,Malawi,ssa,Urban,gas,2049,276.4009525,276.4009525,276.4009525,,,
MWI,Malawi,ssa,Urban,gas,2050,0,0,0,,,
MWI,Malawi,ssa,Urban,kerosene,2000,364.9612812,364.9612812,364.9612812,,,
MWI,Malawi,ssa,Urban,kerosene,2001,364.0793235,364.0793235,364.0793235,,,
MWI,Malawi,ssa,Urban,kerosene,2002,362.3668427,362.3668427,362.3668427,,,
MWI,Malawi,ssa,Urban,kerosene,2003,359.7600913,359.7600913,359.7600913,,,
MWI,Malawi,ssa,Urban,kerosene,2004,356.2088007,356.2088007,356.2088007,,,
MWI,Malawi,ssa,Urban,kerosene,2005,355.6695235,355.6695235,355.6695235,,,
MWI,Malawi,ssa,Urban,kerosene,2006,353.9426274,353.9426274,353.9426274,,,
MWI,Malawi,ssa,Urban,kerosene,2007,350.916189,350.916189,350.916189,,,
MWI,Malawi,ssa,Urban,kerosene,2008,346.4960794,346.4960794,346.4960794,,,
MWI,Malawi,ssa,Urban,kerosene,2009,340.5299459,340.5299459,340.5299459,,,
MWI,Malawi,ssa,Urban,kerosene,2010,332.9386819,332.9386819,332.9386819,,,
MWI,Malawi,ssa,Urban,kerosene,2011,323.5964923,323.5964923,323.5964923,,,
MWI,Malawi,ssa,Urban,kerosene,2012,312.3925655,312.3925655,312.3925655,,,
MWI,Malawi,ssa,Urban,kerosene,2013,299.2252983,299.2252983,299.2252983,,,
MWI,Malawi,ssa,Urban,kerosene,2014,283.9891143,283.9891143,283.9891143,,,
MWI,Malawi,ssa,Urban,kerosene,2015,266.5595839,266.5595839,266.5595839,,,
MWI,Malawi,ssa,Urban,kerosene,2016,246.791426,246.791426,246.791426,,,
MWI,Malawi,ssa,Urban,kerosene,2017,224.5251078,224.5251078,224.5251078,,,
MWI,Malawi,ssa,Urban,kerosene,2018,199.597989,199.597989,199.597989,,,
MWI,Malawi,ssa,Urban,kerosene,2019,171.8426357,171.8426357,171.8426357,,,
MWI,Malawi,ssa,Urban,kerosene,2020,141.0914645,141.0914645,141.0914645,,,
MWI,Malawi,ssa,Urban,kerosene,2021,107.1782338,107.1782338,107.1782338,,,
MWI,Malawi,ssa,Urban,kerosene,2022,69.93478589,69.93478589,69.93478589,,,
MWI,Malawi,ssa,Urban,kerosene,2023,29.19077515,29.19077515,29.19077515,,,
MWI,Malawi,ssa,Urban,kerosene,2024,0,0,0,,,
MWI,Malawi,ssa,Urban,kerosene,2025,0,0,0,,,
MWI,Malawi,ssa,Urban,kerosene,2026,0,0,0,,,
MWI,Malawi,ssa,Urban,kerosene,2027,0,0,0,,,
MWI,Malawi,ssa,Urban,kerosene,2028,0,0,0,,,
MWI,Malawi,ssa,Urban,kerosene,2029,0,0,0,,,
MWI,Malawi,ssa,Urban,kerosene,2030,0,0,0,,,
MWI,Malawi,ssa,Urban,kerosene,2031,0,0,0,,,
MWI,Malawi,ssa,Urban,kerosene,2032,0,0,0,,,
MWI,Malawi,ssa,Urban,kerosene,2033,0,0,0,,,
MWI,Malawi,ssa,Urban,kerosene,2034,0,0,0,,,
MWI,Malawi,ssa,Urban,kerosene,2035,0,0,0,,,
MWI,Malawi,ssa,Urban,kerosene,2036,0,0,0,,,
MWI,Malawi,ssa,Urban,kerosene,2037,0,0,0,,,
MWI,Malawi,ssa,Urban,kerosene,2038,0,0,0,,,
MWI,Malawi,ssa,Urban,kerosene,2039,0,0,0,,,
MWI,Malawi,ssa,Urban,kerosene,2040,0,0,0,,,
MWI,Malawi,ssa,Urban,kerosene,2041,0,0,0,,,
MWI,Malawi,ssa,Urban,kerosene,2042,0,0,0,,,
MWI,Malawi,ssa,Urban,kerosene,2043,0,0,0,,,
MWI,Malawi,ssa,Urban,kerosene,2044,0,0,0,,,
MWI,Malawi,ssa,Urban,kerosene,2045,0,0,0,,,
MWI,Malawi,ssa,Urban,kerosene,2046,0,0,0,,,
MWI,Malawi,ssa,Urban,kerosene,2047,0,0,0,,,
MWI,Malawi,ssa,Urban,kerosene,2048,0,0,0,,,
MWI,Malawi,ssa,Urban,kerosene,2049,0,0,0,,,
MWI,Malawi,ssa,Urban,kerosene,2050,0,0,0,,,
MWI,Malawi,ssa,Urban,electric,2000,231645.384,231645.384,231645.384,,,
MWI,Malawi,ssa,Urban,electric,2001,235302.6194,235302.6194,235302.6194,,,
MWI,Malawi,ssa,Urban,electric,2002,238780.4743,238780.4743,238780.4743,,,
MWI,Malawi,ssa,Urban,electric,2003,242054.8874,242054.8874,242054.8874,,,
MWI,Malawi,ssa,Urban,electric,2004,245111.0045,245111.0045,245111.0045,,,
