Key*,LULC,rmax,rmaxSD,K,KSD,TOF
509,ASIA_Subtropical steppe_Permanent water bodies,0,0,3,4,1
510,ASIA_Subtropical steppe_Herbaceous wetland,0,0,5,5,1
511,ASIA_Subtropical steppe_Closed forest evergreen needle leaf,0.1,0.09,138,15,0
512,ASIA_Subtropical steppe_Closed forest evergreen broad leaf,0.09,0.08,159,13,0
513,ASIA_Subtropical steppe_Closed forest undefined,0.22,0.2,64,12,0
514,ASIA_Subtropical steppe_Open forest evergreen needle leaf,0.13,0.12,108,18,0
515,ASIA_Subtropical steppe_Open forest evergreen broad leaf,0.3,0.27,47,0,0
516,ASIA_Subtropical steppe_Open forest deciduous broad leaf,0,0,2,1,1
517,ASIA_Subtropical steppe_Open forest undefined,0.21,0.19,66,20,0
518,ASIA_Subtropical steppe_Oceans seas,0,0,1,0,1
519,ASIA_Subtropical desert_Shrubs,0,0,2,4,1
520,ASIA_Subtropical desert_Herbaceous vegetation,0,0,2,3,1
521,ASIA_Subtropical desert_Agriculture,0,0,2,1,1
522,ASIA_Subtropical desert_Urban built up,0,0,2,1,1
523,ASIA_Subtropical desert_Bare sparse vegetation,0,0,1,0,1
524,ASIA_Subtropical desert_Permanent water bodies,0,0,4,8,1
525,ASIA_Subtropical desert_Herbaceous wetland,0,0,14,19,1
526,ASIA_Subtropical desert_Closed forest undefined,0,0,11,20,1
527,ASIA_Subtropical desert_Open forest undefined,0,0,3,5,1
528,ASIA_Subtropical desert_Oceans seas,0,0,1,0,1
529,ASIA_Subtropical mountain system_No Data,0,0,1,1,1
530,ASIA_Subtropical mountain system_Shrubs,0.15,0.02,65,21,0
531,ASIA_Subtropical mountain system_Herbaceous vegetation,0,0,5,14,1
532,ASIA_Subtropical mountain system_Agriculture,0,0,9,17,1
533,ASIA_Subtropical mountain system_Urban built up,0,0,7,13,1
534,ASIA_Subtropical mountain system_Bare sparse vegetation,0,0,1,2,1
535,ASIA_Subtropical mountain system_Snow and ice,0,0,7,11,1
536,ASIA_Subtropical mountain system_Permanent water bodies,0,0,14,21,1
537,ASIA_Subtropical mountain system_Herbaceous wetland,0,0,21,24,1
538,ASIA_Subtropical mountain system_Closed forest evergreen needle leaf,0.06,0.01,171,19,0
539,ASIA_Subtropical mountain system_Closed forest evergreen broad leaf,0.07,0.01,147,16,0
540,ASIA_Subtropical mountain system_Closed forest deciduous broad leaf,0.05,0.01,187,19,0
541,ASIA_Subtropical mountain system_Closed forest mixed,0.05,0.01,191,20,0
542,ASIA_Subtropical mountain system_Closed forest undefined,0.07,0.01,137,25,0
543,ASIA_Subtropical mountain system_Open forest evergreen needle leaf,0.09,0.01,107,21,0
544,ASIA_Subtropical mountain system_Open forest evergreen broad leaf,0.09,0.01,116,13,0
545,ASIA_Subtropical mountain system_Open forest deciduous broad leaf,0.06,0.01,181,23,0
546,ASIA_Subtropical mountain system_Open forest undefined,0.09,0.01,113,18,0
547,ASIA_Subtropical mountain system_Oceans seas,0,0,75,34,1
548,ASIA_Temperate continental forest_Shrubs,0.13,0,63,18,0
549,ASIA_Temperate continental forest_Herbaceous vegetation,0,0,13,15,1
550,ASIA_Temperate continental forest_Agriculture,0,0,9,10,1
551,ASIA_Temperate continental forest_Urban built up,0,0,5,8,1
552,ASIA_Temperate continental forest_Bare sparse vegetation,0,0,4,7,1
553,ASIA_Temperate continental forest_Permanent water bodies,0,0,13,18,1
554,ASIA_Temperate continental forest_Herbaceous wetland,0,0,10,13,1
555,ASIA_Temperate continental forest_Closed forest evergreen needle leaf,0.05,0,154,26,0
556,ASIA_Temperate continental forest_Closed forest evergreen broad leaf,0.1,0,81,7,0
557,ASIA_Temperate continental forest_Closed forest deciduous needle leaf,0.07,0,119,5,0
558,ASIA_Temperate continental forest_Closed forest deciduous broad leaf,0.06,0,127,21,0
559,ASIA_Temperate continental forest_Closed forest mixed,0.05,0,173,24,0
560,ASIA_Temperate continental forest_Closed forest undefined,0.07,0,121,14,0
561,ASIA_Temperate continental forest_Open forest evergreen needle leaf,0.12,0,67,10,0
562,ASIA_Temperate continental forest_Open forest evergreen broad leaf,0.11,0,72,5,0
563,ASIA_Temperate continental forest_Open forest deciduous broad leaf,0.13,0,59,9,0
564,ASIA_Temperate continental forest_Open forest mixed,0,0,35,36,1
565,ASIA_Temperate continental forest_Open forest undefined,0.09,0,87,18,0
566,ASIA_Temperate continental forest_Oceans seas,0,0,16,23,1
567,ASIA_Temperate steppe_Shrubs,0,0,2,5,1
568,ASIA_Temperate steppe_Herbaceous vegetation,0,0,2,5,1
569,ASIA_Temperate steppe_Agriculture,0,0,4,4,1
570,ASIA_Temperate steppe_Urban built up,0,0,4,5,1
571,ASIA_Temperate steppe_Bare sparse vegetation,0,0,1,0,1
572,ASIA_Temperate steppe_Permanent water bodies,0,0,5,10,1
573,ASIA_Temperate steppe_Herbaceous wetland,0,0,12,11,1
574,ASIA_Temperate steppe_Closed forest evergreen needle leaf,0,0,92,30,1
575,ASIA_Temperate steppe_Closed forest deciduous needle leaf,0,0,68,30,1
576,ASIA_Temperate steppe_Closed forest deciduous broad leaf,0,0,51,28,1
577,ASIA_Temperate steppe_Closed forest mixed,0,0,69,31,1
578,ASIA_Temperate steppe_Closed forest undefined,0,0,37,26,1
579,ASIA_Temperate steppe_Open forest evergreen needle leaf,0,0,77,24,1
580,ASIA_Temperate steppe_Open forest deciduous needle leaff,0,0,20,18,1
581,ASIA_Temperate steppe_Open forest deciduous broad leaf,0,0,35,24,1
582,ASIA_Temperate steppe_Open forest mixed,0,0,31,17,1
583,ASIA_Temperate steppe_Open forest undefined,0,0,28,26,1
584,ASIA_Temperate desert_No Data,0,0,4,1,1
585,ASIA_Temperate desert_Shrubs,0,0,1,2,1
586,ASIA_Temperate desert_Herbaceous vegetation,0,0,2,3,1
587,ASIA_Temperate desert_Agriculture,0,0,5,4,1
588,ASIA_Temperate desert_Urban built up,0,0,5,6,1
589,ASIA_Temperate desert_Bare sparse vegetation,0,0,1,0,1
590,ASIA_Temperate desert_Snow and ice,0,0,1,1,1
591,ASIA_Temperate desert_Permanent water bodies,0,0,6,9,1
592,ASIA_Temperate desert_Herbaceous wetland,0,0,16,17,1
593,ASIA_Temperate desert_Closed forest evergreen needle leaf,0,0,78,27,1
594,ASIA_Temperate desert_Closed forest deciduous needle leaf,0,0,37,29,1
595,ASIA_Temperate desert_Closed forest deciduous broad leaf,0,0,73,34,1
596,ASIA_Temperate desert_Closed forest mixed,0,0,52,21,1
597,ASIA_Temperate desert_Closed forest undefined,0,0,37,34,1
598,ASIA_Temperate desert_Open forest evergreen needle leaf,0,0,78,21,1
599,ASIA_Temperate desert_Open forest deciduous broad leaf,0,0,65,10,1
600,ASIA_Temperate desert_Open forest undefined,0,0,39,30,1
601,ASIA_Temperate mountain system_Shrubs,0.21,0.01,40,14,0
602,ASIA_Temperate mountain system_Herbaceous vegetation,0,0,5,12,1
603,ASIA_Temperate mountain system_Agriculture,0,0,5,5,1
604,ASIA_Temperate mountain system_Urban built up,0,0,4,6,1
605,ASIA_Temperate mountain system_Bare sparse vegetation,0,0,1,1,1
606,ASIA_Temperate mountain system_Snow and ice,0,0,5,15,1
607,ASIA_Temperate mountain system_Permanent water bodies,0,0,5,11,1
608,ASIA_Temperate mountain system_Herbaceous wetland,0,0,5,7,1
609,ASIA_Temperate mountain system_Closed forest evergreen needle leaf,0.04,0,207,29,0
610,ASIA_Temperate mountain system_Closed forest evergreen broad leaf,0.09,0,90,7,0
611,ASIA_Temperate mountain system_Closed forest deciduous needle leaf,0.08,0,105,12,0
612,ASIA_Temperate mountain system_Closed forest deciduous broad leaf,0.04,0,195,25,0
613,ASIA_Temperate mountain system_Closed forest mixed,0.03,0,274,15,0
614,ASIA_Temperate mountain system_Closed forest undefined,0.07,0,116,21,0
615,ASIA_Temperate mountain system_Open forest evergreen needle leaf,0.07,0,116,14,0
616,ASIA_Temperate mountain system_Open forest evergreen broad leaf,0.15,0,57,12,0
617,ASIA_Temperate mountain system_Open forest deciduous needle leaff,0.12,0,67,3,0
618,ASIA_Temperate mountain system_Open forest deciduous broad leaf,0.1,0,80,50,0
619,ASIA_Temperate mountain system_Open forest undefined,0.11,0,75,23,0
620,ASIA_Temperate mountain system_Oceans seas,0,0,2,1,1
621,ASIA_Boreal coniferous forest_Herbaceous vegetation,0,0,21,15,1
622,ASIA_Boreal coniferous forest_Agriculture,0,0,14,10,1
623,ASIA_Boreal coniferous forest_Urban built up,0,0,8,8,1
624,ASIA_Boreal coniferous forest_Bare sparse vegetation,0,0,7,9,1
625,ASIA_Boreal coniferous forest_Permanent water bodies,0,0,32,18,1
626,ASIA_Boreal coniferous forest_Herbaceous wetland,0,0,20,17,1
627,ASIA_Boreal coniferous forest_Closed forest evergreen needle leaf,0.05,0.04,93,3,0
628,ASIA_Boreal coniferous forest_Closed forest deciduous needle leaf,0.05,0.04,91,7,0
629,ASIA_Boreal coniferous forest_Closed forest deciduous broad leaf,0.05,0.05,84,7,0
630,ASIA_Boreal coniferous forest_Closed forest mixed,0.06,0.05,80,5,0
631,ASIA_Boreal coniferous forest_Closed forest undefined,0.05,0.05,84,8,0
632,ASIA_Boreal coniferous forest_Open forest deciduous needle leaff,0.07,0.06,67,11,0
633,ASIA_Boreal coniferous forest_Open forest deciduous broad leaf,0.08,0.07,54,4,0
634,ASIA_Boreal coniferous forest_Open forest undefined,0.08,0.07,55,7,0
635,ASIA_Boreal mountain system_Shrubs,0.05,0.04,105,8,0
636,ASIA_Boreal mountain system_Herbaceous vegetation,0,0,15,20,1
637,ASIA_Boreal mountain system_Agriculture,0,0,5,8,1
638,ASIA_Boreal mountain system_Urban built up,0,0,3,10,1
639,ASIA_Boreal mountain system_Bare sparse vegetation,0,0,1,3,1
640,ASIA_Boreal mountain system_Snow and ice,0,0,1,1,1
641,ASIA_Boreal mountain system_Permanent water bodies,0,0,20,22,1
642,ASIA_Boreal mountain system_Herbaceous wetland,0,0,7,1,1
643,ASIA_Boreal mountain system_Closed forest evergreen needle leaf,0.03,0.03,149,7,0
644,ASIA_Boreal mountain system_Closed forest deciduous needle leaf,0.04,0.04,122,11,0
645,ASIA_Boreal mountain system_Closed forest deciduous broad leaf,0.04,0.04,128,4,0
646,ASIA_Boreal mountain system_Closed forest mixed,0.04,0.03,147,5,0
647,ASIA_Boreal mountain system_Closed forest undefined,0.05,0.05,101,11,0
648,ASIA_Boreal mountain system_Open forest evergreen needle leaf,0.05,0.04,115,6,0
649,ASIA_Boreal mountain system_Open forest deciduous needle leaff,0,0,20,8,1
650,ASIA_Boreal mountain system_Open forest deciduous broad leaf,0.05,0.04,114,5,0
651,ASIA_Boreal mountain system_Open forest undefined,0.05,0.04,113,7,0
652,ASIA_Water_Shrubs,0,0,7,13,1
653,ASIA_Water_Herbaceous vegetation,0,0,3,9,1
654,ASIA_Water_Agriculture,0,0,3,3,1
655,ASIA_Water_Urban built up,0,0,5,5,1
656,ASIA_Water_Bare sparse vegetation,0,0,1,1,1
657,ASIA_Water_Permanent water bodies,0,0,9,12,1
658,ASIA_Water_Herbaceous wetland,0,0,24,19,1
659,ASIA_Water_Closed forest evergreen needle leaf,0,0,59,40,1
660,ASIA_Water_Closed forest deciduous needle leaf,0,0,103,1,1
661,ASIA_Water_Closed forest deciduous broad leaf,0,0,77,39,1
662,ASIA_Water_Closed forest undefined,0,0,62,41,1
663,ASIA_Water_Open forest evergreen needle leaf,0,0,15,17,1
664,ASIA_Water_Open forest mixed,0,0,69,1,1
665,ASIA_Water_Open forest undefined,0,0,29,29,1
666,NorAfr_Tropical shrubland_Bare sparse vegetation,0,0,1,0,1
667,NorAfr_Tropical desert_Shrubs,0,0,19,17,1
668,NorAfr_Tropical desert_Herbaceous vegetation,0,0,9,11,1
669,NorAfr_Tropical desert_Agriculture,0,0,6,8,1
670,NorAfr_Tropical desert_Urban built up,0,0,13,16,1
671,NorAfr_Tropical desert_Bare sparse vegetation,0,0,2,4,1
672,NorAfr_Tropical desert_Permanent water bodies,0,0,7,8,1
673,NorAfr_Tropical desert_Herbaceous wetland,0,0,5,3,1
674,NorAfr_Tropical desert_Closed forest evergreen broad leaf,0,0,6,1,1
675,NorAfr_Tropical desert_Closed forest mixed,0,0,18,13,1
676,NorAfr_Tropical desert_Closed forest undefined,0,0,20,13,1
677,NorAfr_Tropical desert_Open forest mixed,0,0,19,13,1
678,NorAfr_Tropical desert_Open forest undefined,0,0,16,13,1
679,NorAfr_Tropical desert_Oceans seas,0,0,1,1,1
680,NorAfr_Tropical mountain system_Shrubs,0,0,1,1,1
681,NorAfr_Tropical mountain system_Herbaceous vegetation,0,0,1,0,1
682,NorAfr_Tropical mountain system_Agriculture,0,0,22,3,1
683,NorAfr_Tropical mountain system_Urban built up,0,0,17,1,1
684,NorAfr_Tropical mountain system_Bare sparse vegetation,0,0,1,1,1
685,NorAfr_Tropical mountain system_Open forest undefined,0,0,4,1,1
686,NorAfr_Subtropical dry forest_Shrubs,0.16,0.14,60,7,0
687,NorAfr_Subtropical dry forest_Herbaceous vegetation,0,0,15,12,1
688,NorAfr_Subtropical dry forest_Agriculture,0,0,12,8,1
689,NorAfr_Subtropical dry forest_Urban built up,0,0,17,17,1
690,NorAfr_Subtropical dry forest_Bare sparse vegetation,0,0,9,9,1
691,NorAfr_Subtropical dry forest_Permanent water bodies,0,0,13,13,1
692,NorAfr_Subtropical dry forest_Herbaceous wetland,0,0,15,11,1
693,NorAfr_Subtropical dry forest_Closed forest evergreen broad leaf,0,0,87,16,1
694,NorAfr_Subtropical dry forest_Closed forest deciduous broad leaf,0.08,0.07,126,3,0
695,NorAfr_Subtropical dry forest_Closed forest mixed,0.08,0.07,117,6,0
696,NorAfr_Subtropical dry forest_Closed forest undefined,0.08,0.07,116,6,0
697,NorAfr_Subtropical dry forest_Open forest deciduous broad leaf,0.13,0.12,73,9,0
698,NorAfr_Subtropical dry forest_Open forest mixed,0.14,0.12,71,3,0
699,NorAfr_Subtropical dry forest_Open forest undefined,0.13,0.12,75,10,0
700,NorAfr_Subtropical dry forest_Oceans seas,0,0,22,18,1
701,NorAfr_Subtropical steppe_Shrubs,0.09,0.08,54,5,0
702,NorAfr_Subtropical steppe_Herbaceous vegetation,0,0,8,9,1
703,NorAfr_Subtropical steppe_Agriculture,0,0,9,6,1
704,NorAfr_Subtropical steppe_Urban built up,0,0,11,13,1
705,NorAfr_Subtropical steppe_Bare sparse vegetation,0,0,3,6,1
706,NorAfr_Subtropical steppe_Permanent water bodies,0,0,8,9,1
707,NorAfr_Subtropical steppe_Herbaceous wetland,0,0,5,5,1
708,NorAfr_Subtropical steppe_Closed forest mixed,0,0,30,4,1
709,NorAfr_Subtropical steppe_Closed forest undefined,0.09,0.08,52,5,0
710,NorAfr_Subtropical steppe_Open forest deciduous broad leaf,0.09,0.08,56,5,0
711,NorAfr_Subtropical steppe_Open forest mixed,0.07,0.06,70,3,0
712,NorAfr_Subtropical steppe_Open forest undefined,0.08,0.07,62,6,0
713,NorAfr_Subtropical steppe_Oceans seas,0,0,10,11,1
714,NorAfr_Subtropical mountain system_Shrubs,0.17,0.15,60,6,0
715,NorAfr_Subtropical mountain system_Herbaceous vegetation,0,0,22,15,1
716,NorAfr_Subtropical mountain system_Agriculture,0,0,12,10,1
717,NorAfr_Subtropical mountain system_Urban built up,0,0,22,17,1
718,NorAfr_Subtropical mountain system_Bare sparse vegetation,0,0,14,13,1
719,NorAfr_Subtropical mountain system_Permanent water bodies,0,0,20,17,1
720,NorAfr_Subtropical mountain system_Herbaceous wetland,0,0,38,5,1
721,NorAfr_Subtropical mountain system_Closed forest evergreen broad leaf,0,0,57,14,1
722,NorAfr_Subtropical mountain system_Closed forest deciduous broad leaf,0.08,0.07,122,3,0
723,NorAfr_Subtropical mountain system_Closed forest mixed,0.1,0.09,104,11,0
724,NorAfr_Subtropical mountain system_Closed forest undefined,0.09,0.08,116,8,0
725,NorAfr_Subtropical mountain system_Open forest deciduous broad leaf,0.14,0.12,72,4,0
726,NorAfr_Subtropical mountain system_Open forest mixed,0.14,0.12,74,3,0
727,NorAfr_Subtropical mountain system_Open forest undefined,0.14,0.12,72,6,0
728,OCEANIA_Tropical rainforest_No Data,0,0,207,52,1
729,OCEANIA_Tropical rainforest_Shrubs,0.08,0.09,169,27,0
730,OCEANIA_Tropical rainforest_Herbaceous vegetation,0,0,58,49,1
731,OCEANIA_Tropical rainforest_Agriculture,0,0,73,55,1
732,OCEANIA_Tropical rainforest_Urban built up,0,0,65,48,1
733,OCEANIA_Tropical rainforest_Bare sparse vegetation,0,0,58,59,1
734,OCEANIA_Tropical rainforest_Permanent water bodies,0,0,112,73,1
735,OCEANIA_Tropical rainforest_Herbaceous wetland,0,0,86,72,1
736,OCEANIA_Tropical rainforest_Closed forest evergreen broad leaf,0.04,0.05,339,22,0
737,OCEANIA_Tropical rainforest_Closed forest undefined,0.04,0.05,331,22,0
738,OCEANIA_Tropical rainforest_Open forest evergreen broad leaf,0.06,0.07,229,22,0
739,OCEANIA_Tropical rainforest_Open forest undefined,0.05,0.06,263,30,0
740,OCEANIA_Tropical rainforest_Oceans seas,0,0,109,57,1
741,OCEANIA_Tropical moist forest_Shrubs,0.05,0.02,180,62,0
742,OCEANIA_Tropical moist forest_Herbaceous vegetation,0,0,70,40,1
743,OCEANIA_Tropical moist forest_Permanent water bodies,0,0,72,47,1
744,OCEANIA_Tropical moist forest_Herbaceous wetland,0,0,78,42,1
745,OCEANIA_Tropical moist forest_Closed forest evergreen broad leaf,0.03,0.01,350,29,0
746,OCEANIA_Tropical moist forest_Closed forest undefined,0.04,0.01,267,39,0
747,OCEANIA_Tropical moist forest_Open forest evergreen broad leaf,0.05,0.02,185,22,0
748,OCEANIA_Tropical moist forest_Open forest undefined,0.05,0.02,200,33,0
749,OCEANIA_Tropical moist forest_Oceans seas,0,0,41,14,1
750,OCEANIA_Tropical dry forest_Shrubs,0,0,30,15,1
751,OCEANIA_Tropical dry forest_Herbaceous vegetation,0,0,44,37,1
752,OCEANIA_Tropical dry forest_Agriculture,0,0,43,17,1
753,OCEANIA_Tropical dry forest_Urban built up,0,0,19,26,1
754,OCEANIA_Tropical dry forest_Bare sparse vegetation,0,0,8,1,1
755,OCEANIA_Tropical dry forest_Permanent water bodies,0,0,50,34,1
756,OCEANIA_Tropical dry forest_Herbaceous wetland,0,0,30,25,1
757,OCEANIA_Tropical dry forest_Closed forest evergreen broad leaf,0.05,0.05,287,23,0
758,OCEANIA_Tropical dry forest_Closed forest undefined,0.09,0.08,177,25,0
759,OCEANIA_Tropical dry forest_Open forest evergreen broad leaf,0.08,0.07,197,28,0
760,OCEANIA_Tropical dry forest_Open forest undefined,0.09,0.08,170,21,0
761,OCEANIA_Tropical dry forest_Oceans seas,0,0,41,26,1
762,OCEANIA_Tropical mountain system_No Data,0,0,277,32,1
763,OCEANIA_Tropical mountain system_Shrubs,0.06,0.07,181,18,0
764,OCEANIA_Tropical mountain system_Herbaceous vegetation,0,0,84,51,1
765,OCEANIA_Tropical mountain system_Agriculture,0,0,90,1,1
766,OCEANIA_Tropical mountain system_Urban built up,0,0,91,43,1
767,OCEANIA_Tropical mountain system_Bare sparse vegetation,0,0,37,25,1
768,OCEANIA_Tropical mountain system_Permanent water bodies,0,0,112,46,1
769,OCEANIA_Tropical mountain system_Herbaceous wetland,0,0,124,75,1
770,OCEANIA_Tropical mountain system_Closed forest evergreen broad leaf,0.04,0.04,328,20,0
771,OCEANIA_Tropical mountain system_Closed forest undefined,0.03,0.04,345,28,0
772,OCEANIA_Tropical mountain system_Open forest evergreen broad leaf,0.05,0.05,232,22,0
773,OCEANIA_Tropical mountain system_Open forest undefined,0.05,0.05,249,33,0
